Date,Close,Volume,Open,High,Low
12-04-2024,511.9,11984540,517.75,520.1899,509.33
11-04-2024,523.16,10369470,521.11,523.86,517.29
10-04-2024,519.83,11418490,509.29,522.5599,505.8
09-04-2024,516.9,10881450,522.23,525.87,506.74
08-04-2024,519.25,13260580,529.28,531.4899,518.89
05-04-2024,527.34,19263270,516.855,530.7,514.4099
04-04-2024,510.92,26476250,516.42,530.0,510.58
03-04-2024,506.74,12099170,498.93,507.24,498.75
02-04-2024,497.37,11081030,485.1,497.53,484.65
01-04-2024,491.35,9247007,487.2,497.43,481.78
28-03-2024,485.58,15212760,492.84,492.89,485.15
27-03-2024,493.86,9989676,499.3,499.89,488.07
26-03-2024,495.89,11205380,505.13,510.0,495.2137
25-03-2024,503.02,8380617,505.79,507.22,500.2411
22-03-2024,509.58,8120593,507.0,509.97,504.34
21-03-2024,507.76,9712549,514.71,515.04,506.01
20-03-2024,505.52,11711100,499.5,508.1999,495.17
19-03-2024,496.24,10903090,488.17,496.6296,481.28
18-03-2024,496.98,11755250,491.91,497.42,486.81
15-03-2024,484.1,29153580,489.01,491.83,481.3001
14-03-2024,491.83,12620010,500.255,501.35,488.16
13-03-2024,495.57,12090660,495.39,500.98,491.0318
12-03-2024,499.75,15448230,493.26,502.31,484.73
11-03-2024,483.59,20428270,497.01,497.318,476.0
08-03-2024,505.95,18597060,514.19,523.57,499.35
07-03-2024,512.19,18586440,503.28,519.85,501.38
06-03-2024,496.09,11757930,497.63,502.97,494.292
05-03-2024,490.22,15325300,495.0,495.58,487.89
04-03-2024,498.19,12324140,503.0,504.42,496.42
01-03-2024,502.3,15884880,492.11,504.25,491.85
29-02-2024,490.13,17732050,488.44,491.7,482.61
28-02-2024,484.02,12715490,485.0,491.05,482.75
27-02-2024,487.05,10809600,479.975,487.27,479.92
26-02-2024,481.74,12101420,483.47,486.14,480.6
23-02-2024,484.03,18374290,488.05,494.3599,482.3482
22-02-2024,486.13,21625810,480.24,489.99,476.0618
21-02-2024,468.03,12977050,466.5,469.0,461.79
20-02-2024,471.75,18015520,469.715,476.18,466.56
16-02-2024,473.32,23324620,478.11,478.96,469.21
15-02-2024,484.03,24212330,475.28,488.62,472.22
14-02-2024,473.28,16858400,467.93,474.11,466.0901
13-02-2024,460.12,20916600,456.87,467.89,455.09
12-02-2024,468.9,19381960,468.19,479.145,466.58
09-02-2024,468.11,18413140,472.95,473.59,467.465
08-02-2024,470.0,18815100,468.32,470.59,465.03
07-02-2024,469.59,23065990,458.0,471.52,456.1773
06-02-2024,454.72,21655210,464.0,467.12,453.0
05-02-2024,459.41,40832380,469.88,471.9,459.22
02-02-2024,474.99,84707650,459.6,485.96,453.01
01-02-2024,394.78,29727050,393.94,400.5,393.05
31-01-2024,390.14,20180820,389.0,398.0,387.1
30-01-2024,400.06,18614730,403.59,406.36,399.57
29-01-2024,401.02,18742430,394.985,402.93,393.1
26-01-2024,394.14,13159290,394.35,396.79,391.5908
25-01-2024,393.18,15091080,390.17,395.49,385.66
24-01-2024,390.7,15604290,390.0,396.15,387.81
23-01-2024,385.2,15506100,384.615,388.38,382.075
22-01-2024,381.78,17680450,387.95,390.3525,381.1601
19-01-2024,383.45,21670810,379.0,384.36,377.97
18-01-2024,376.13,16354330,371.49,376.85,370.95
17-01-2024,368.37,12724780,366.3,368.54,358.61
16-01-2024,367.46,15306890,373.65,375.61,367.23
12-01-2024,374.49,19310050,370.155,377.06,369.54
11-01-2024,369.67,17205390,372.13,372.78,362.93
10-01-2024,370.47,22117210,360.17,372.94,359.08
09-01-2024,357.43,13463870,356.4,360.64,355.36
08-01-2024,358.66,13890220,354.7,358.98,352.05
05-01-2024,351.95,13750910,346.99,353.5,346.2601
04-01-2024,347.12,12099900,344.5,348.1499,343.3987
03-01-2024,344.47,15451130,344.98,347.95,343.175
02-01-2024,346.29,19042150,351.32,353.16,340.01
29-12-2023,353.96,14987090,358.99,360.0,351.82
28-12-2023,358.32,11798810,359.7,361.9,357.81
27-12-2023,357.83,13207930,356.07,359.0,355.31
26-12-2023,354.83,9898614,354.99,356.98,353.45
22-12-2023,353.39,11772780,355.58,357.1999,351.22
21-12-2023,354.09,15289560,352.98,356.405,349.21
20-12-2023,349.28,16369850,348.65,354.96,347.79
19-12-2023,350.36,17729360,345.58,353.6,345.12
18-12-2023,344.62,18993850,337.48,347.56,337.02
15-12-2023,334.92,31776850,331.99,338.66,331.22
14-12-2023,333.17,19607340,333.85,334.7,328.6371
13-12-2023,334.74,16353320,333.93,338.37,332.64
12-12-2023,334.22,18485460,324.6,334.47,324.56
11-12-2023,325.28,25802460,329.4,329.89,319.995
08-12-2023,332.75,14087350,323.09,333.17,323.0
07-12-2023,326.59,15905080,317.77,328.24,317.77
06-12-2023,317.45,11294340,321.93,322.25,317.04
05-12-2023,318.29,16952130,318.98,321.88,315.39
04-12-2023,320.02,19037080,317.29,320.86,313.66
01-12-2023,324.82,15276380,325.48,326.86,320.76
30-11-2023,327.15,23146390,331.89,333.5,322.4037
29-11-2023,332.2,16024500,339.69,339.9,330.78
28-11-2023,338.99,12637250,333.4,339.375,333.4
27-11-2023,334.7,15684450,336.18,339.9,334.2
24-11-2023,338.23,5467488,340.13,341.8556,336.77
22-11-2023,341.49,10715180,339.21,342.92,338.58
21-11-2023,336.98,12027860,338.33,339.9015,335.9
20-11-2023,339.97,16976130,334.89,341.87,334.19
17-11-2023,335.04,14519210,330.26,335.5,329.35
16-11-2023,334.19,18932570,329.37,334.58,326.38
15-11-2023,332.71,14531180,337.93,338.4,330.02
14-11-2023,336.31,17179400,334.54,338.1,333.33
13-11-2023,329.19,16908950,326.2,332.33,325.7
10-11-2023,328.77,19116920,319.94,329.1,319.46
09-11-2023,320.55,16103070,319.418,324.1799,318.8
08-11-2023,319.78,13609700,318.14,321.33,314.88
07-11-2023,318.82,14055610,317.06,321.0,315.12
06-11-2023,315.8,12887700,315.98,318.33,314.45
03-11-2023,314.6,16764320,312.55,315.55,311.0167
02-11-2023,310.87,21631820,317.3,318.82,308.33
01-11-2023,311.85,20434580,301.85,312.74,301.85
31-10-2023,301.27,19434170,303.31,303.68,296.86
30-10-2023,302.66,28435050,299.09,309.3967,299.05
27-10-2023,296.73,29596260,294.48,299.31,292.97
26-10-2023,288.35,66684140,295.0,295.0,279.403
25-10-2023,299.53,42192470,310.0,310.88,298.84
24-10-2023,312.55,19525490,316.78,318.35,310.63
23-10-2023,314.01,17796790,309.5,317.36,307.26
20-10-2023,308.65,22312280,314.14,315.3,306.47
19-10-2023,312.81,18709160,319.875,321.89,311.7504
18-10-2023,316.97,16851000,321.39,325.94,315.56
17-10-2023,324.0,16387800,318.18,324.4,317.3
16-10-2023,321.15,16536110,318.64,321.82,315.52
13-10-2023,314.69,21360790,323.53,325.0502,312.37
12-10-2023,324.16,20530520,328.0,330.54,322.69
11-10-2023,327.82,22036300,323.005,328.835,322.95
10-10-2023,321.84,19037970,319.12,324.66,318.16
09-10-2023,318.36,22503660,312.5,320.33,311.82
06-10-2023,315.43,21803860,301.44,316.31,300.9148
05-10-2023,304.79,19129960,304.625,306.208,299.5
04-10-2023,305.58,16880480,298.725,306.9,298.5
03-10-2023,300.94,17362250,304.26,306.77,299.64
02-10-2023,306.82,16265570,302.74,307.18,301.63
29-09-2023,300.21,25373700,307.38,310.64,299.36
28-09-2023,303.96,22167080,298.935,306.3299,296.7
27-09-2023,297.74,36429840,300.45,301.2997,286.79
26-09-2023,298.96,19417160,297.66,300.2999,296.0101
25-09-2023,300.83,18987010,295.64,300.95,293.7
22-09-2023,299.08,25369590,299.3,305.38,298.27
21-09-2023,295.73,21319580,295.7,300.2566,293.27
20-09-2023,299.67,19379520,305.05,308.06,299.43
19-09-2023,305.07,15931620,302.48,306.17,299.81
18-09-2023,302.55,14234160,298.19,303.6,297.8
15-09-2023,300.31,28131140,311.61,312.0,298.75
14-09-2023,311.72,19343100,306.74,312.87,305.03
13-09-2023,305.06,13210920,302.36,307.18,301.3206
12-09-2023,301.66,13480400,306.33,308.6599,300.23
11-09-2023,307.56,19489330,301.41,309.04,301.28
08-09-2023,297.89,17572200,299.22,305.25,296.78
07-09-2023,298.67,33748740,298.0,307.0499,292.22
06-09-2023,299.17,15418090,301.71,303.3,295.66
05-09-2023,300.15,14955990,297.02,301.39,295.51
01-09-2023,296.38,12842260,299.37,301.74,294.47
31-08-2023,295.89,17229870,295.8,301.1,295.66
30-08-2023,295.1,17717020,297.17,298.29,293.43
29-08-2023,297.99,20844520,288.585,299.15,288.18
28-08-2023,290.26,14239290,288.0,291.45,285.8
25-08-2023,285.5,23701440,286.13,288.386,276.03
24-08-2023,286.75,18360880,298.5,299.46,286.64
23-08-2023,294.24,18287000,288.5,297.4,287.67
22-08-2023,287.6,12999910,292.55,292.9,286.75
21-08-2023,289.9,20181480,283.45,290.5,281.85
18-08-2023,283.25,35347930,279.03,285.69,274.38
17-08-2023,285.09,23950090,293.05,296.05,284.95
16-08-2023,294.29,18547740,300.195,301.08,294.28
15-08-2023,301.95,11623610,306.14,307.23,300.03
14-08-2023,306.19,15641920,300.98,306.21,298.25
11-08-2023,301.64,14046250,302.57,304.72,300.36
10-08-2023,305.74,14358900,307.94,312.339,303.87
09-08-2023,305.21,19955780,312.88,313.63,302.85
08-08-2023,312.64,15183530,314.4,317.89,310.11
07-08-2023,316.56,16236500,313.23,317.07,310.46
04-08-2023,310.73,17612760,314.96,318.41,310.2
03-08-2023,313.19,15215420,309.93,315.9499,309.93
02-08-2023,314.31,20461090,318.0,318.39,310.65
01-08-2023,322.71,22889870,317.535,324.14,314.66
31-07-2023,318.6,25799600,323.69,325.6599,317.59
28-07-2023,325.48,39220270,316.875,326.2,314.2481
27-07-2023,311.71,64229170,325.12,325.35,309.84
26-07-2023,298.57,47256930,301.19,301.77,291.9
25-07-2023,294.47,19585580,295.19,298.3,291.86
24-07-2023,291.61,24949410,295.78,297.52,288.3001
21-07-2023,294.26,42139260,304.57,305.46,291.2
20-07-2023,302.52,23836880,313.5,315.54,302.22
19-07-2023,316.01,21763690,313.03,318.68,310.52
18-07-2023,312.05,20764580,310.875,314.2,307.6188
17-07-2023,310.62,25323130,307.54,311.71,304.71
14-07-2023,308.87,23054110,311.79,314.88,307.3612
13-07-2023,313.41,30280970,313.62,316.24,310.2901
12-07-2023,309.34,36677130,301.745,309.45,300.1004
11-07-2023,298.29,27585920,293.9,300.18,291.9
10-07-2023,294.1,37058310,295.55,298.13,287.05
07-07-2023,290.53,25585980,292.18,296.2,288.66
06-07-2023,291.99,47733830,295.885,298.12,291.31
05-07-2023,294.37,33865460,287.65,298.12,286.36
03-07-2023,286.02,8608555,286.7,289.4,284.8499
30-06-2023,286.98,19694870,284.76,289.05,284.415
29-06-2023,281.53,15395690,284.5,286.57,280.69
28-06-2023,285.29,16722120,284.82,289.55,284.06
27-06-2023,287.05,26108260,282.01,289.345,280.655
26-06-2023,278.47,24232650,288.7,289.79,277.6
23-06-2023,288.73,51092040,281.51,289.67,278.95
22-06-2023,284.88,17563060,279.08,285.26,277.79
21-06-2023,281.64,20556170,283.53,284.0,278.36
20-06-2023,284.33,20701590,278.73,284.8,276.22
16-06-2023,281.0,43127730,284.75,287.85,280.13
15-06-2023,281.83,25973460,272.3,283.99,271.42
14-06-2023,273.35,19175070,271.89,274.99,268.315
13-06-2023,271.32,16164020,274.88,275.72,269.0923
12-06-2023,271.05,15471700,267.17,271.75,265.33
09-06-2023,264.95,16949790,262.48,267.949,261.7
08-06-2023,264.58,20899360,260.62,267.65,258.88
07-06-2023,263.6,26163630,271.67,274.25,262.8
06-06-2023,271.12,19419010,270.14,276.57,269.69
05-06-2023,271.39,20742950,270.3,275.57,269.56
02-06-2023,272.61,19416930,272.66,275.35,271.12
01-06-2023,272.61,25609510,265.9,274.0,265.89
31-05-2023,264.72,25473690,260.0,265.0,258.45
30-05-2023,262.52,23816480,265.25,268.65,261.29
26-05-2023,262.04,25768660,252.93,262.3107,252.71
25-05-2023,252.69,22371440,253.4,255.62,249.17
24-05-2023,249.21,17724340,245.28,249.5892,244.952
23-05-2023,246.74,17748120,246.81,251.61,246.65
22-05-2023,248.32,27738480,245.41,253.57,245.12
19-05-2023,245.64,21733580,247.47,248.69,243.41
18-05-2023,246.85,22943300,241.3,247.0881,241.19
17-05-2023,242.485,21193080,238.45,243.8423,238.14
16-05-2023,238.82,18163770,235.79,239.635,235.52
15-05-2023,238.86,20653230,236.92,240.255,235.33
12-05-2023,233.81,16161450,236.74,236.9599,231.45
11-05-2023,235.79,20448990,233.05,238.21,232.3
10-05-2023,233.08,19119010,236.17,236.75,230.72
09-05-2023,233.37,16865590,231.46,235.88,231.08
08-05-2023,233.27,16400530,231.415,235.62,230.27
05-05-2023,232.78,27000480,232.24,234.68,229.85
04-05-2023,233.52,17889390,236.06,238.2,232.9264
03-05-2023,237.03,34463860,239.47,241.75,232.75
02-05-2023,239.24,24350150,243.18,244.92,238.99
01-05-2023,243.18,29143910,238.615,244.0,236.46
28-04-2023,240.32,39554040,239.01,240.43,235.75
27-04-2023,238.56,71196530,239.89,241.685,236.77
26-04-2023,209.4,41992730,212.5,214.11,208.88
25-04-2023,207.55,19198180,210.815,211.26,207.13
24-04-2023,212.79,15750920,213.675,213.92,210.71
21-04-2023,212.89,17717170,210.21,213.41,209.58
20-04-2023,213.07,16475440,213.48,216.75,212.77
19-04-2023,215.7,15898080,213.472,217.33,212.93
18-04-2023,217.89,12280980,219.91,220.44,216.21
17-04-2023,218.86,15481870,219.79,220.979,217.13
14-04-2023,221.49,21591210,217.88,222.11,217.55
13-04-2023,220.35,23310360,215.73,221.15,215.69
12-04-2023,214.0,18972170,214.835,216.84,212.584
11-04-2023,213.85,16710100,215.48,216.02,213.41
10-04-2023,214.75,16106070,214.71,215.66,210.66
06-04-2023,216.1,26104410,209.25,216.94,208.65
05-04-2023,211.48,19396630,214.15,215.19,209.94
04-04-2023,214.72,21026370,213.39,216.24,212.54
03-04-2023,213.07,17924610,208.84,213.4861,208.2
31-03-2023,211.94,25440270,207.24,212.17,206.77
30-03-2023,207.84,22608300,203.38,208.09,202.82
29-03-2023,205.35,18851140,203.56,205.72,202.5355
28-03-2023,200.68,19127300,200.15,201.03,197.9
27-03-2023,202.84,18527180,204.81,205.86,201.36
24-03-2023,206.01,27733040,205.18,207.58,203.55
23-03-2023,204.28,27389670,202.84,207.88,202.15
22-03-2023,199.81,28477760,202.5,207.37,199.67
21-03-2023,202.16,31826950,203.2,203.55,197.95
20-03-2023,197.81,25186320,198.48,199.36,193.64
17-03-2023,195.61,50141100,200.56,201.9,195.4304
16-03-2023,204.93,50819660,198.26,205.76,196.0886
15-03-2023,197.75,42123550,192.95,197.78,190.8351
14-03-2023,194.02,41642630,187.58,194.32,186.56
13-03-2023,180.9,24727970,177.96,183.78,174.82
10-03-2023,179.51,25665030,181.01,184.77,178.8
09-03-2023,181.69,26582750,186.35,188.93,180.3
08-03-2023,184.97,19432410,182.87,185.26,181.34
07-03-2023,184.51,36701500,189.0,190.36,184.01
06-03-2023,184.9,33209390,188.0,189.66,184.64
03-03-2023,185.25,45877690,178.92,186.62,177.05
02-03-2023,174.53,17360710,172.38,175.01,171.43
01-03-2023,173.42,30998380,174.59,177.85,173.05
28-02-2023,174.94,46051120,171.9,177.55,171.87
27-02-2023,169.54,19277000,171.875,173.12,169.06
24-02-2023,170.39,19791330,168.64,170.72,167.66
23-02-2023,172.04,20017780,172.0,173.69,169.38
22-02-2023,171.12,22433160,171.07,172.755,169.69
21-02-2023,172.08,34592580,174.31,178.17,171.88
17-02-2023,172.88,24171260,170.22,173.18,169.7
16-02-2023,172.44,25827470,172.75,175.85,171.79
15-02-2023,177.16,25337970,176.415,178.19,175.33
14-02-2023,179.48,24034630,177.16,181.5064,175.88
13-02-2023,179.43,31463220,178.215,181.0,175.82
10-02-2023,174.15,33433570,176.353,178.89,173.35
09-02-2023,177.92,37118810,186.13,186.65,177.27
08-02-2023,183.43,36139070,190.0,190.83,182.92
07-02-2023,191.62,47080660,185.575,193.7799,184.4
06-02-2023,186.06,42483810,186.53,190.7,185.5156
03-02-2023,186.53,76809700,183.465,196.77,182.89
02-02-2023,188.77,150475700,183.38,197.16,180.16
01-02-2023,153.12,55661020,148.03,153.58,147.06
31-01-2023,148.97,29842110,147.95,149.88,147.52
30-01-2023,147.06,28040100,149.405,151.1233,146.95
27-01-2023,151.74,35771870,148.237,153.19,147.39
26-01-2023,147.3,25482080,144.4,147.51,143.3
25-01-2023,141.5,26622020,141.22,143.17,140.31
24-01-2023,143.14,21970190,141.69,145.0,141.36
23-01-2023,143.27,27470090,139.29,143.76,138.66
20-01-2023,139.37,28688630,135.89,139.94,134.61
19-01-2023,136.15,28625230,132.49,137.45,132.14
18-01-2023,133.02,20215490,135.81,137.25,132.8
17-01-2023,135.36,21147590,136.176,136.75,134.25
13-01-2023,136.98,22423840,134.97,137.39,134.835
12-01-2023,136.71,30757730,133.44,137.6781,131.76
11-01-2023,132.89,25423050,130.96,133.8494,130.34
10-01-2023,132.99,28684430,127.27,133.44,127.15
09-01-2023,129.47,26649150,131.16,132.95,129.28
06-01-2023,130.02,27584500,128.97,130.33,126.04
05-01-2023,126.94,25447100,126.125,128.52,124.54
04-01-2023,127.37,32397090,127.38,129.0498,125.85
03-01-2023,124.74,35528530,122.82,126.37,122.28
30-12-2022,120.34,19583830,118.16,120.42,117.74
29-12-2022,120.26,22366190,116.4,121.03,115.77
28-12-2022,115.62,19612470,116.25,118.15,115.51
27-12-2022,116.88,21392310,117.93,118.6,116.0501
23-12-2022,118.04,17796630,116.03,118.175,115.535
22-12-2022,117.12,23618120,117.2,118.62,114.38
21-12-2022,119.76,20392800,116.7,120.34,115.62
20-12-2022,117.09,28742500,113.26,117.33,112.46
19-12-2022,114.48,29769880,116.83,117.8,114.331
16-12-2022,119.43,67064000,120.23,123.31,118.8214
15-12-2022,116.15,34530970,118.33,118.625,114.01
14-12-2022,121.59,36922040,119.39,124.14,119.39
13-12-2022,120.15,44701050,122.13,123.3,118.64
12-12-2022,114.71,24747060,115.18,115.72,113.14
09-12-2022,115.9,26033350,115.3,117.54,113.87
08-12-2022,115.33,30619420,116.39,117.34,114.59
07-12-2022,113.93,29461140,113.76,115.88,112.88
06-12-2022,114.12,43689180,119.91,120.55,113.74
05-12-2022,122.43,35474880,121.75,124.67,121.35
02-12-2022,123.49,39950460,117.83,124.04,117.61
01-12-2022,120.44,36551370,119.198,121.2,118.4
30-11-2022,118.1,43348560,109.505,118.16,109.38
29-11-2022,109.46,23899240,109.54,110.94,108.5437
28-11-2022,108.78,23332820,110.78,112.04,108.38
25-11-2022,111.41,12007570,111.3,112.73,111.02
23-11-2022,112.24,21343080,111.72,112.67,110.73
22-11-2022,111.44,29028960,109.86,111.62,108.3216
21-11-2022,109.86,24351070,111.52,112.3699,109.19
18-11-2022,112.05,33357710,113.8,114.32,110.62
17-11-2022,111.45,35093820,110.41,112.33,109.8
16-11-2022,113.23,33287770,114.5,116.075,112.66
15-11-2022,117.08,50670500,116.07,118.74,114.4116
14-11-2022,114.22,53394970,110.99,116.27,110.8
11-11-2022,113.02,59961740,109.23,114.9,108.81
10-11-2022,111.87,80670960,107.12,112.75,104.61
09-11-2022,101.47,107677300,101.72,104.9,100.74
08-11-2022,96.47,52088320,95.92,97.8,94.79
07-11-2022,96.72,81987300,94.78,96.88,93.1
04-11-2022,90.79,55638060,90.35,91.39,88.09
03-11-2022,88.91,60664010,90.08,90.4576,88.41
02-11-2022,90.54,71821060,94.205,95.2,90.48
01-11-2022,95.2,110189600,94.33,97.49,93.55
31-10-2022,93.16,121361400,98.22,99.32,92.6
28-10-2022,99.2,95928310,99.58,100.85,97.51
27-10-2022,97.94,232316600,97.975,102.5,96.38
