Date,Close,Volume,Open,High,Low
01-04-2024,160.58,5971857,161.78,162.07,159.8
28-03-2024,162.25,7191571,162.82,163.14,161.7
27-03-2024,162.61,6599711,161.36,162.74,161.34
26-03-2024,160.55,5842850,160.36,161.14,160.14
25-03-2024,160.19,7145692,161.17,161.66,159.73
22-03-2024,161.66,6393425,162.2,162.41,161.47
21-03-2024,161.86,5211676,162.09,162.46,161.115
20-03-2024,161.99,4870296,162.01,162.398,161.47
19-03-2024,161.83,6148240,161.8,162.17,161.17
18-03-2024,161.21,6086268,161.48,162.72,161.0
15-03-2024,161.38,10956890,160.7,161.5,160.3033
14-03-2024,161.5,5848057,162.24,162.62,161.13
13-03-2024,162.3,5410679,162.38,162.73,161.33
12-03-2024,161.93,4229060,161.82,162.52,161.23
11-03-2024,161.55,5171060,161.34,162.62,160.815
08-03-2024,160.35,5080225,159.85,161.245,158.29
07-03-2024,160.62,4783943,159.95,160.91,159.47
06-03-2024,159.57,5405719,159.68,159.99,158.91
05-03-2024,159.32,4481715,159.46,159.99,158.78
04-03-2024,159.56,3841623,157.74,159.76,157.67
01-03-2024,158.85,4819929,158.05,159.03,157.61
29-02-2024,158.94,8348201,159.93,160.11,158.18
28-02-2024,160.05,3802915,159.065,160.12,158.64
27-02-2024,159.3,3868405,159.41,159.8,158.9613
26-02-2024,160.22,4531936,161.025,161.17,160.07
23-02-2024,161.03,5486533,160.6,161.74,160.16
22-02-2024,160.56,6619639,159.46,161.0901,158.63
21-02-2024,160.4,7121116,159.19,160.4,159.19
20-02-2024,158.51,6622058,158.7,159.79,158.13
16-02-2024,157.51,6617706,157.04,158.45,156.67
15-02-2024,157.01,6249241,156.3,157.42,156.15
14-02-2024,155.63,5727455,156.16,156.16,154.91
13-02-2024,156.27,6046869,157.75,158.97,155.48
12-02-2024,157.11,5482124,157.36,157.61,155.485
09-02-2024,157.42,5978181,158.26,158.34,156.96
08-02-2024,158.64,6121778,158.8,159.1,157.77
07-02-2024,159.12,7209276,159.1,159.83,158.74
06-02-2024,158.96,6185982,158.305,159.07,157.87
05-02-2024,158.21,6931933,158.17,159.0,157.555
02-02-2024,158.09,7937716,158.97,159.6,157.525
01-02-2024,159.18,7601144,156.77,159.3,156.62
31-01-2024,157.14,8870215,157.99,158.5,156.7
30-01-2024,157.49,7794730,156.34,157.92,155.82
29-01-2024,156.16,8987609,156.68,157.33,155.395
26-01-2024,156.14,8356819,155.81,156.16,155.34
25-01-2024,155.62,10352450,152.4,155.66,152.06
24-01-2024,152.12,11592670,153.93,154.23,152.09
23-01-2024,153.98,19101560,153.11,156.4,152.89
22-01-2024,147.86,11084130,146.97,148.21,146.28
19-01-2024,147.57,7848138,148.25,148.62,147.31
18-01-2024,148.14,6526221,148.225,148.4,146.92
17-01-2024,149.94,6541439,149.155,150.6,149.01
16-01-2024,149.79,8120101,150.15,151.5,148.88
12-01-2024,150.6,5684834,150.95,151.3,149.89
11-01-2024,150.51,6659447,150.05,150.8,149.2935
10-01-2024,149.94,8591116,149.35,150.0,149.26
09-01-2024,149.3,9786934,148.57,149.4,148.05
08-01-2024,148.69,8255307,147.91,148.92,147.65
05-01-2024,147.42,5294358,148.72,148.87,146.55
04-01-2024,148.65,7067618,148.05,149.2669,147.77
03-01-2024,147.84,7697534,148.34,149.2,147.175
02-01-2024,148.74,7238388,146.36,149.41,146.31
29-12-2023,146.54,5300991,146.0,146.96,145.73
28-12-2023,145.73,5023033,146.0,146.01,145.035
27-12-2023,146.06,4569442,145.65,146.305,145.3638
26-12-2023,145.94,3634885,145.09,146.17,144.97
22-12-2023,145.28,4413842,144.5,145.63,144.29
21-12-2023,144.26,6104714,144.52,144.79,143.13
20-12-2023,143.91,7663841,145.57,146.07,143.84
19-12-2023,146.17,5233563,145.67,146.335,145.39
18-12-2023,146.17,8421950,144.17,147.49,144.15
15-12-2023,143.96,14549960,143.18,144.25,142.5
14-12-2023,144.66,10565170,148.46,148.55,144.38
13-12-2023,148.58,9055532,145.86,148.65,145.45
12-12-2023,145.94,6069202,145.86,146.23,145.08
11-12-2023,145.82,8471213,144.8,145.87,144.65
08-12-2023,145.15,6385269,145.92,146.24,144.52
07-12-2023,146.5,6119624,146.57,147.1,146.02
06-12-2023,146.65,7610079,147.01,147.16,145.64
05-12-2023,146.76,11895820,152.14,152.61,146.18
04-12-2023,152.06,6578318,151.77,152.5332,151.66
01-12-2023,152.66,5685434,153.33,153.49,152.23
30-11-2023,153.52,9771509,150.9,153.63,150.08
29-11-2023,151.13,5342709,152.29,152.45,150.99
28-11-2023,152.29,6110455,151.145,152.772,151.145
27-11-2023,151.24,6021326,151.52,151.64,150.74
24-11-2023,151.38,2132494,151.18,151.74,151.03
22-11-2023,151.02,4373087,150.1,151.48,150.1
21-11-2023,149.61,7310387,149.85,150.01,148.83
20-11-2023,150.27,6857809,150.21,151.03,149.66
17-11-2023,151.07,8495710,152.72,152.84,150.89
16-11-2023,152.83,7590516,151.99,152.89,151.31
15-11-2023,151.42,7672848,152.055,152.39,150.38
14-11-2023,152.12,7982631,152.55,153.5,151.6801
13-11-2023,152.46,6297527,151.445,152.9,151.445
10-11-2023,151.41,5387350,150.84,151.44,149.92
09-11-2023,150.35,6581536,149.74,150.35,149.12
08-11-2023,150.01,4832618,150.955,151.2,149.51
07-11-2023,150.59,6003843,150.92,151.25,150.12
06-11-2023,150.94,6480898,150.36,151.25,150.1
03-11-2023,150.07,6587879,151.79,152.29,149.615
02-11-2023,151.44,5859285,149.54,151.65,148.91
01-11-2023,149.61,5896946,150.68,150.68,149.21
31-10-2023,150.03,6762155,149.46,150.255,148.64
30-10-2023,149.26,5412866,147.9,149.55,147.54
27-10-2023,147.16,8131875,148.98,149.95,146.28
26-10-2023,149.8,7582052,151.05,151.38,149.74
25-10-2023,150.6,6172937,149.635,151.19,149.12
24-10-2023,149.9,6322218,148.12,150.07,148.07
23-10-2023,148.15,5981784,147.86,149.5,147.56
20-10-2023,148.05,7284217,149.05,149.88,147.92
19-10-2023,148.25,8145959,149.61,150.28,147.18
18-10-2023,150.03,10508470,150.06,151.3,148.77
17-10-2023,146.26,6160115,146.11,146.825,145.24
16-10-2023,146.07,6509765,145.86,147.06,145.46
13-10-2023,144.69,7079323,143.19,145.03,143.19
12-10-2023,143.32,5965604,142.79,143.93,141.66
11-10-2023,143.0,5469148,145.14,145.56,142.56
10-10-2023,144.78,5988917,143.98,145.22,143.72
09-10-2023,143.36,5062170,143.36,143.97,141.6
06-10-2023,144.09,7406682,143.6,144.555,141.45
05-10-2023,143.8,5205662,145.68,146.0943,143.69
04-10-2023,145.97,4727849,145.59,146.31,144.93
03-10-2023,145.49,4670620,145.17,146.49,145.01
02-10-2023,145.19,5153808,144.78,145.6,143.9
29-09-2023,145.86,6683279,146.54,146.77,144.82
28-09-2023,146.34,6237072,147.815,147.98,145.68
27-09-2023,147.34,5403675,149.42,149.7,146.63
26-09-2023,149.32,6366545,149.98,150.36,148.785
25-09-2023,150.66,5527129,151.18,151.28,150.02
22-09-2023,151.58,6328163,152.44,153.34,151.38
21-09-2023,152.14,5098146,153.45,153.71,152.065
20-09-2023,153.47,5446571,153.77,154.775,153.36
19-09-2023,153.6,4704209,153.75,154.06,151.7433
18-09-2023,154.05,3536490,154.45,154.475,153.505
15-09-2023,153.47,10262390,154.03,155.32,153.23
14-09-2023,154.77,4606909,153.845,154.92,153.37
13-09-2023,153.09,4040670,151.975,153.59,151.66
12-09-2023,152.03,4537794,154.99,155.15,151.57
11-09-2023,154.75,4288731,153.33,155.1,153.08
08-09-2023,152.93,3384760,153.42,153.455,152.35
07-09-2023,153.59,4825042,152.485,154.19,152.37
06-09-2023,152.14,3877460,152.29,152.45,151.54
05-09-2023,152.44,5097037,153.8,154.85,152.3975
01-09-2023,154.51,4126437,154.9,155.28,153.56
31-08-2023,154.34,5451433,154.12,155.16,153.83
30-08-2023,154.04,3712241,154.1,154.865,153.71
29-08-2023,153.87,4034627,153.95,154.04,152.03
28-08-2023,153.78,3614733,153.71,154.37,153.05
25-08-2023,153.54,3541524,153.4,154.08,152.46
24-08-2023,152.54,4089013,152.55,154.68,152.48
23-08-2023,153.25,4522673,152.47,153.48,152.47
22-08-2023,151.83,4195967,151.42,152.1538,150.93
21-08-2023,151.77,4504747,152.09,152.78,151.26
18-08-2023,152.54,5448262,151.62,152.89,151.17
17-08-2023,152.11,6419615,153.21,153.555,151.79
16-08-2023,153.21,6356849,154.76,155.73,152.87
15-08-2023,154.79,6921105,155.79,155.97,154.46
14-08-2023,155.79,4297598,157.13,157.53,155.5
11-08-2023,157.02,3862326,156.43,157.464,155.79
10-08-2023,156.11,4307834,157.17,158.38,155.8
09-08-2023,156.89,4293200,157.31,158.09,156.77
08-08-2023,157.09,4625619,157.28,157.63,156.5309
07-08-2023,156.92,4107366,155.67,157.15,155.49
04-08-2023,155.28,4785929,157.425,157.73,155.15
03-08-2023,157.0,5792784,156.76,157.7,156.21
02-08-2023,156.59,5637323,155.97,157.73,155.97
01-08-2023,156.25,5719138,155.88,157.17,155.87
31-07-2023,156.3,7955343,156.4,157.68,155.06
28-07-2023,156.41,9397878,154.66,157.48,154.6
27-07-2023,152.11,7191578,154.155,154.6,151.915
26-07-2023,153.94,7013794,153.12,154.84,152.89
25-07-2023,153.78,5883845,153.48,153.86,152.45
24-07-2023,153.42,5549519,152.84,153.95,152.3
21-07-2023,152.93,9938441,151.15,153.67,150.7
20-07-2023,150.56,6445552,149.55,150.75,148.14
19-07-2023,150.29,6203584,149.55,150.82,148.86
18-07-2023,149.27,5355185,148.64,150.48,148.38
17-07-2023,148.99,4626029,149.65,150.16,148.97
14-07-2023,150.05,6128878,149.27,150.63,148.73
13-07-2023,148.95,5561424,149.0,149.52,148.2
12-07-2023,148.85,6764641,148.03,149.4,147.64
11-07-2023,148.08,5150361,148.73,149.05,146.96
10-07-2023,148.86,5529210,148.94,150.32,148.74
07-07-2023,148.8,9169548,151.71,151.92,148.75
06-07-2023,151.99,7958486,151.2,152.19,150.7601
05-07-2023,152.24,8280120,151.63,152.46,151.44
03-07-2023,152.5,3996098,151.48,152.53,150.47
30-06-2023,151.74,7058273,149.83,152.07,149.79
29-06-2023,149.38,7343034,148.48,149.7,147.1
28-06-2023,149.99,6733301,149.33,150.3,147.96
27-06-2023,150.02,5445569,148.44,150.17,148.39
26-06-2023,148.61,4353067,148.1,148.97,146.72
23-06-2023,148.46,13843540,150.25,150.5339,147.96
22-06-2023,149.95,6666932,150.35,151.1,149.475
21-06-2023,149.44,4649893,148.26,149.605,147.87
20-06-2023,148.16,5340854,149.745,150.28,148.11
16-06-2023,149.54,11244930,148.92,150.09,148.9
15-06-2023,148.45,5862999,147.17,148.97,146.54
14-06-2023,146.42,5693491,145.31,146.885,144.83
13-06-2023,145.06,5321204,144.51,145.68,144.275
12-06-2023,145.41,5354690,147.0,147.01,144.55
09-06-2023,146.56,5569831,145.68,146.7788,144.73
08-06-2023,146.44,4864149,145.34,146.65,144.92
07-06-2023,144.8,6194620,144.01,145.12,143.4749
06-06-2023,144.49,4636045,146.07,146.31,143.55
05-06-2023,145.94,4753665,146.05,147.85,145.73
02-06-2023,146.52,6124403,144.51,146.68,144.39
01-06-2023,143.96,6091064,143.25,144.1199,142.45
31-05-2023,142.5,19854790,143.16,143.98,141.9
30-05-2023,143.18,5561037,143.86,144.04,142.35
26-05-2023,145.4,4716495,145.33,146.01,144.725
25-05-2023,145.39,6510519,145.49,146.21,144.35
24-05-2023,146.33,5755426,147.59,148.2,146.09
23-05-2023,147.55,6116037,148.79,148.88,147.07
22-05-2023,149.16,7876207,152.5,152.6,148.83
19-05-2023,153.17,4754120,152.47,153.32,151.84
18-05-2023,152.53,6997610,153.31,153.65,151.6
17-05-2023,155.08,4287036,156.26,156.56,153.9
16-05-2023,155.74,5591579,155.87,156.92,154.93
15-05-2023,156.01,5414904,156.61,156.75,154.64
12-05-2023,155.96,5252889,154.695,156.05,154.39
11-05-2023,154.39,3495324,154.81,154.89,153.39
10-05-2023,154.03,4754854,153.45,154.32,152.44
09-05-2023,153.71,4472097,155.85,155.98,153.58
08-05-2023,155.3,4950679,155.35,155.73,154.87
05-05-2023,156.03,3989157,155.4,156.31,154.69
04-05-2023,155.51,4892639,156.1,156.6,155.09
03-05-2023,156.23,5775009,156.64,157.57,155.43
02-05-2023,156.43,5262908,156.59,156.93,155.67
01-05-2023,156.57,3844761,156.03,157.395,155.8
28-04-2023,156.38,5754704,156.275,157.37,155.76
27-04-2023,156.47,4805563,155.3,156.61,155.01
26-04-2023,154.58,4843927,155.3,156.0,154.34
25-04-2023,156.39,8341759,156.51,157.94,155.79
24-04-2023,156.35,8109763,155.22,157.25,155.22
21-04-2023,156.07,14876930,154.94,158.11,154.5
20-04-2023,150.85,5370911,150.37,151.36,150.365
19-04-2023,151.24,3837607,151.17,151.9,150.71
18-04-2023,151.21,4158392,150.98,151.59,150.105
17-04-2023,151.05,4296401,151.17,151.47,150.34
14-04-2023,151.0,4478782,151.35,151.5899,150.51
13-04-2023,151.77,5489710,150.9,151.87,149.82
12-04-2023,151.07,6138080,150.31,152.41,149.93
11-04-2023,150.66,6311997,151.255,151.44,150.52
10-04-2023,150.96,4891875,151.65,151.67,149.51
06-04-2023,152.22,5399741,151.865,152.96,151.4168
05-04-2023,151.26,6094801,151.33,152.35,151.15
04-04-2023,150.23,6714506,150.08,151.71,150.08
03-04-2023,149.51,5721680,148.425,150.07,147.09
31-03-2023,148.69,7685942,147.74,148.69,147.575
30-03-2023,147.45,4117824,146.92,147.54,146.3
29-03-2023,146.81,4987741,147.08,147.2901,146.26
28-03-2023,146.36,4213913,146.55,146.815,145.8
27-03-2023,145.95,5917156,146.89,147.4196,145.87
24-03-2023,146.72,6145622,144.3,146.76,144.3
23-03-2023,143.79,5788459,144.24,145.12,143.19
22-03-2023,143.99,5729129,144.04,145.75,143.83
21-03-2023,144.08,7753184,144.91,145.23,142.84
20-03-2023,145.13,8379233,143.5,145.4,143.23
17-03-2023,142.93,16018760,142.5,143.39,141.53
16-03-2023,142.89,7063643,141.94,143.124,141.61
15-03-2023,141.83,8823491,138.81,142.15,138.81
14-03-2023,139.85,9219678,138.29,140.11,137.4
13-03-2023,138.14,8337075,137.045,141.32,137.045
10-03-2023,137.19,5928003,136.95,137.99,136.35
09-03-2023,136.57,4467211,138.15,138.56,136.1
08-03-2023,137.58,5518821,137.2,137.69,136.595
07-03-2023,137.56,5606803,140.43,140.62,137.34
06-03-2023,140.35,4943248,140.73,141.135,139.9425
03-03-2023,140.95,5259353,141.185,141.24,139.965
02-03-2023,139.93,5925013,138.0,140.43,137.78
01-03-2023,137.66,7101801,138.05,138.33,136.51
28-02-2023,137.56,6709913,138.45,138.59,137.28
27-02-2023,139.14,5821127,139.61,140.465,138.53
24-02-2023,139.26,5260669,138.93,139.43,138.08
23-02-2023,140.05,5835448,140.23,141.14,139.1
22-02-2023,140.5,6126346,139.98,141.58,139.88
21-02-2023,139.91,6899545,138.87,140.89,138.87
17-02-2023,140.01,8034878,136.59,140.04,136.59
16-02-2023,137.14,7595656,137.39,138.2,136.55
15-02-2023,138.96,5530479,139.11,139.3225,138.07
14-02-2023,139.28,5253455,140.14,140.24,138.62
13-02-2023,140.07,5081703,138.94,140.45,138.74
10-02-2023,138.26,8108919,136.95,138.3,135.83
09-02-2023,137.05,6547369,138.88,139.33,137.0
08-02-2023,138.57,7124028,139.06,139.54,138.4139
07-02-2023,140.02,6278273,139.97,140.79,138.78
06-02-2023,141.4,6108342,142.01,142.64,141.01
03-02-2023,142.61,5993228,142.78,143.38,141.17
02-02-2023,142.17,6444253,142.17,142.71,141.21
01-02-2023,143.19,7207973,142.08,144.095,141.35
31-01-2023,142.38,9373412,141.23,142.47,140.76
30-01-2023,141.01,6369310,140.96,142.12,140.28
27-01-2023,140.57,6870791,141.07,141.36,139.295
26-01-2023,141.15,5398717,141.73,141.74,140.74
25-01-2023,141.72,6902580,140.39,141.75,138.73
24-01-2023,141.82,6822541,140.69,142.38,139.81
23-01-2023,141.05,7473056,143.36,143.7,140.69
20-01-2023,142.97,8603327,142.32,143.15,140.15
19-01-2023,142.42,12683740,143.31,146.22,142.24
18-01-2023,146.41,10461180,149.66,149.93,146.04
17-01-2023,150.44,9611836,150.79,152.13,150.4
13-01-2023,150.88,5535776,149.61,151.05,149.42
12-01-2023,149.81,7801586,151.7,151.73,149.52
11-01-2023,150.66,8691287,152.32,152.562,149.35
10-01-2023,151.89,4716522,152.1,152.7,150.94
09-01-2023,152.04,5727156,153.44,154.8,151.9965
06-01-2023,153.92,7882208,151.85,154.46,151.75
05-01-2023,150.34,5373998,152.21,152.48,150.125
04-01-2023,152.23,7313373,151.99,153.39,151.23
03-01-2023,151.57,6447341,150.95,151.71,149.12
30-12-2022,151.56,4532157,152.43,152.68,150.44
29-12-2022,152.59,3809088,152.81,153.24,152.14
28-12-2022,151.96,4197560,154.275,154.65,151.9
27-12-2022,153.95,4215100,152.7,154.32,152.66
23-12-2022,152.62,3401860,152.31,152.9199,151.67
22-12-2022,152.19,5905909,151.13,152.41,150.88
21-12-2022,151.84,5024739,150.75,152.625,150.72
20-12-2022,150.46,5646275,149.32,150.9,149.27
19-12-2022,150.4,5881793,150.22,151.375,149.24
16-12-2022,150.44,19966410,150.36,151.07,149.02
15-12-2022,151.11,7117943,151.72,152.0,149.74
14-12-2022,152.84,7385563,152.79,154.44,152.17
13-12-2022,152.24,7680599,153.41,154.23,150.79
12-12-2022,152.47,6142366,151.22,152.56,151.04
09-12-2022,150.92,5868231,150.7,151.95,150.22
08-12-2022,151.32,5187058,149.46,151.38,149.01
07-12-2022,150.24,6175459,149.01,150.43,149.01
06-12-2022,149.28,6866696,149.72,150.08,148.275
05-12-2022,149.09,5402575,148.71,149.6705,148.27
02-12-2022,150.61,4938278,148.47,150.77,148.08
01-12-2022,149.25,6927461,149.53,150.36,148.57
30-11-2022,149.16,12396780,145.65,149.16,145.13
29-11-2022,145.48,5634161,145.75,146.06,144.53
28-11-2022,146.6,6628288,146.39,147.34,146.14
25-11-2022,146.72,2411113,146.785,147.2,146.4
23-11-2022,146.45,4296014,145.9,146.63,145.57
22-11-2022,145.62,5372884,145.43,145.785,144.84
21-11-2022,144.38,6377188,143.06,145.19,142.83
18-11-2022,142.57,5671628,141.92,142.76,141.27
17-11-2022,140.87,5189514,141.11,141.69,139.86
16-11-2022,141.74,6193736,141.5,142.91,140.98
15-11-2022,140.49,7732354,142.09,143.2,139.7
14-11-2022,140.98,8516206,140.51,143.56,140.26
11-11-2022,140.97,7175228,141.2,141.63,139.1091
10-11-2022,141.18,8068902,139.46,141.63,138.2
09-11-2022,136.48,5690881,136.87,137.97,136.34
08-11-2022,136.81,5266204,136.82,137.52,135.8
07-11-2022,136.5,6746778,135.35,137.19,135.06
04-11-2022,134.44,5555471,133.32,135.0,132.52
03-11-2022,132.03,5204163,131.73,132.64,130.96
02-11-2022,132.94,7326827,134.72,136.54,132.81
01-11-2022,134.88,6428377,134.7,136.28,133.84
31-10-2022,134.67,8346305,135.2,135.67,134.26
28-10-2022,135.22,6996421,133.17,135.51,132.92
27-10-2022,131.88,6676715,132.0,133.12,131.5
26-10-2022,131.78,6613656,130.65,132.57,130.4
25-10-2022,130.86,6776004,129.6,131.18,128.47
